target,spectator,regime,distance,channel,per_channel_severity,channel_overlap,total_severity,spike_probability
kv_lookup,membw_saturator,adversarial,same_numa,TLB,0.020957100328173574,0.0525,0.593542833617838,0.6
kv_lookup,membw_saturator,adversarial,same_numa,PREFETCH,0.045871011203881554,0.08000000000000002,0.593542833617838,0.6
kv_lookup,membw_saturator,adversarial,same_numa,NUMA,0.008165633893883894,0.03,0.593542833617838,0.6
kv_lookup,membw_saturator,adversarial,same_numa,THERMAL,0.0,0.0075,0.593542833617838,0.6
kv_lookup,membw_saturator,adversarial,same_numa,OS_FAULTS,0.0,0.0025000000000000005,0.593542833617838,0.6
kv_lookup,membw_saturator,adversarial,cross_socket,LLC,0.08360898922689619,0.24,0.20952955379886687,0.6
kv_lookup,membw_saturator,adversarial,cross_socket,MEM_BW,0.059766156695420104,0.1425,0.20952955379886687,0.6
kv_lookup,membw_saturator,adversarial,cross_socket,TLB,0.009122107747872447,0.0525,0.20952955379886687,0.6
kv_lookup,membw_saturator,adversarial,cross_socket,PREFETCH,0.014118459794535214,0.08000000000000002,0.20952955379886687,0.6
kv_lookup,membw_saturator,adversarial,cross_socket,NUMA,0.0021879274280629146,0.03,0.20952955379886687,0.6
kv_lookup,membw_saturator,adversarial,cross_socket,THERMAL,0.0,0.0075,0.20952955379886687,0.6
kv_lookup,membw_saturator,adversarial,cross_socket,OS_FAULTS,0.0,0.0025000000000000005,0.20952955379886687,0.6
kv_lookup,tlb_stress,structured,same_core,LLC,0.20152241472076485,0.16000000000000003,0.7264419394146684,0.6
kv_lookup,tlb_stress,structured,same_core,MEM_BW,0.003349537609539738,0.03,0.7264419394146684,0.6
kv_lookup,tlb_stress,structured,same_core,TLB,0.4531851704605391,0.33249999999999996,0.7264419394146684,0.6
kv_lookup,tlb_stress,structured,same_core,PREFETCH,0.01980230196615047,0.04000000000000001,0.7264419394146684,0.6
kv_lookup,tlb_stress,structured,same_core,NUMA,0.002213015835002767,0.015,0.7264419394146684,0.6
kv_lookup,tlb_stress,structured,same_core,THERMAL,0.0,0.0025000000000000005,0.7264419394146684,0.6
kv_lookup,tlb_stress,structured,same_core,OS_FAULTS,0.0,0.0075,0.7264419394146684,0.6
kv_lookup,tlb_stress,structured,same_numa,LLC,0.08834405928569425,0.16000000000000003,0.40410714500304046,0.5379079475151859
kv_lookup,tlb_stress,structured,same_numa,MEM_BW,0.001763708680778541,0.03,0.40410714500304046,0.5379079475151859
kv_lookup,tlb_stress,structured,same_numa,TLB,0.26152408111278574,0.33249999999999996,0.40410714500304046,0.5379079475151859
kv_lookup,tlb_stress,structured,same_numa,PREFETCH,0.009087965536438838,0.04000000000000001,0.40410714500304046,0.5379079475151859
kv_lookup,tlb_stress,structured,same_numa,NUMA,0.0009267050149420886,0.015,0.40410714500304046,0.5379079475151859
kv_lookup,tlb_stress,structured,same_numa,THERMAL,0.0,0.0025000000000000005,0.40410714500304046,0.5379079475151859
kv_lookup,tlb_stress,structured,same_numa,OS_FAULTS,0.0,0.0075,0.40410714500304046,0.5379079475151859
kv_lookup,tlb_stress,structured,cross_socket,LLC,0.025370168893809383,0.16000000000000003,0.18425279913600712,0.26895397375759295
kv_lookup,tlb_stress,structured,cross_socket,MEM_BW,0.0006683206164885586,0.03,0.18425279913600712,0.26895397375759295
kv_lookup,tlb_stress,structured,cross_socket,TLB,0.11383496806411843,0.33249999999999996,0.18425279913600712,0.26895397375759295
kv_lookup,tlb_stress,structured,cross_socket,PREFETCH,0.0027971494997144526,0.04000000000000001,0.18425279913600712,0.26895397375759295
kv_lookup,tlb_stress,structured,cross_socket,NUMA,0.0002483044606535574,0.015,0.18425279913600712,0.26895397375759295
kv_lookup,tlb_stress,structured,cross_socket,THERMAL,0.0,0.0025000000000000005,0.18425279913600712,0.26895397375759295
kv_lookup,tlb_stress,structured,cross_socket,OS_FAULTS,0.0,0.0075,0.18425279913600712,0.26895397375759295
kv_lookup,tlb_stress,adversarial,same_core,LLC,0.4030448294415297,0.16000000000000003,1.42209787647468,0.6
kv_lookup,tlb_stress,adversarial,same_core,MEM_BW,0.006699075219079476,0.03,1.42209787647468,0.6
kv_lookup,tlb_stress,adversarial,same_core,TLB,0.9063703409210782,0.33249999999999996,1.42209787647468,0.6
kv_lookup,tlb_stress,adversarial,same_core,PREFETCH,0.03960460393230094,0.04000000000000001,1.42209787647468,0.6
kv_lookup,tlb_stress,adversarial,same_core,NUMA,0.004426031670005534,0.015,1.42209787647468,0.6
kv_lookup,tlb_stress,adversarial,same_core,THERMAL,0.0,0.0025000000000000005,1.42209787647468,0.6
kv_lookup,tlb_stress,adversarial,same_core,OS_FAULTS,0.0,0.0075,1.42209787647468,0.6
kv_lookup,tlb_stress,adversarial,same_numa,LLC,0.1766881185713885,0.16000000000000003,0.7696105407508828,0.6
kv_lookup,tlb_stress,adversarial,same_numa,MEM_BW,0.003527417361557082,0.03,0.7696105407508828,0.6
kv_lookup,tlb_stress,adversarial,same_numa,TLB,0.5230481622255715,0.33249999999999996,0.7696105407508828,0.6
kv_lookup,tlb_stress,adversarial,same_numa,PREFETCH,0.018175931072877675,0.04000000000000001,0.7696105407508828,0.6
kv_lookup,tlb_stress,adversarial,same_numa,NUMA,0.0018534100298841772,0.015,0.7696105407508828,0.6
kv_lookup,tlb_stress,adversarial,same_numa,THERMAL,0.0,0.0025000000000000005,0.7696105407508828,0.6
kv_lookup,tlb_stress,adversarial,same_numa,OS_FAULTS,0.0,0.0075,0.7696105407508828,0.6
kv_lookup,tlb_stress,adversarial,cross_socket,LLC,0.050740337787618765,0.16000000000000003,0.3276483734744597,0.6
kv_lookup,tlb_stress,adversarial,cross_socket,MEM_BW,0.0013366412329771172,0.03,0.3276483734744597,0.6
kv_lookup,tlb_stress,adversarial,cross_socket,TLB,0.22766993612823685,0.33249999999999996,0.3276483734744597,0.6
kv_lookup,tlb_stress,adversarial,cross_socket,PREFETCH,0.005594298999428905,0.04000000000000001,0.3276483734744597,0.6
kv_lookup,tlb_stress,adversarial,cross_socket,NUMA,0.0004966089213071149,0.015,0.3276483734744597,0.6
kv_lookup,tlb_stress,adversarial,cross_socket,THERMAL,0.0,0.0025000000000000005,0.3276483734744597,0.6
kv_lookup,tlb_stress,adversarial,cross_socket,OS_FAULTS,0.0,0.0075,0.3276483734744597,0.6
kv_lookup,light_background,structured,same_core,LLC,0.09077749446806051,0.08000000000000002,0.11453158531925724,0.6
kv_lookup,light_background,structured,same_core,MEM_BW,0.00021787004285256435,0.015,0.11453158531925724,0.6
kv_lookup,light_background,structured,same_core,TLB,0.003913801726942199,0.017499999999999998,0.11453158531925724,0.6
kv_lookup,light_background,structured,same_core,PREFETCH,0.008612346402283134,0.020000000000000004,0.11453158531925724,0.6
kv_lookup,light_background,structured,same_core,NUMA,0.00022516342600545662,0.005000000000000001,0.11453158531925724,0.6
kv_lookup,light_background,structured,same_core,THERMAL,0.0,0.0025000000000000005,0.11453158531925724,0.6
kv_lookup,light_background,structured,same_core,OS_FAULTS,0.0,0.0075,0.11453158531925724,0.6
kv_lookup,light_background,structured,same_numa,LLC,0.03979533673316379,0.08000000000000002,0.05679392782389635,0.425035460167737
kv_lookup,light_background,structured,same_numa,MEM_BW,0.00011472009890746136,0.015,0.05679392782389635,0.425035460167737
kv_lookup,light_background,structured,same_numa,TLB,0.0022585765532796005,0.017499999999999998,0.05679392782389635,0.425035460167737
kv_lookup,light_background,structured,same_numa,PREFETCH,0.003952505492826672,0.020000000000000004,0.05679392782389635,0.425035460167737
kv_lookup,light_background,structured,same_numa,NUMA,9.428765612991541e-05,0.005000000000000001,0.05679392782389635,0.425035460167737
kv_lookup,light_background,structured,same_numa,THERMAL,0.0,0.0025000000000000005,0.05679392782389635,0.425035460167737
kv_lookup,light_background,structured,same_numa,OS_FAULTS,0.0,0.0075,0.05679392782389635,0.425035460167737
kv_lookup,light_background,structured,cross_socket,LLC,0.011428209460484583,0.08000000000000002,0.024226520484862714,0.2125177300838685
kv_lookup,light_background,structured,cross_socket,MEM_BW,4.3470788606437654e-05,0.015,0.024226520484862714,0.2125177300838685
kv_lookup,light_background,structured,cross_socket,TLB,0.0009831025453524871,0.017499999999999998,0.024226520484862714,0.2125177300838685
kv_lookup,light_background,structured,cross_socket,PREFETCH,0.0012165262640521633,0.020000000000000004,0.024226520484862714,0.2125177300838685
kv_lookup,light_background,structured,cross_socket,NUMA,2.5263751921197698e-05,0.005000000000000001,0.024226520484862714,0.2125177300838685
kv_lookup,light_background,structured,cross_socket,THERMAL,0.0,0.0025000000000000005,0.024226520484862714,0.2125177300838685
kv_lookup,light_background,structured,cross_socket,OS_FAULTS,0.0,0.0075,0.024226520484862714,0.2125177300838685
kv_lookup,light_background,adversarial,same_core,LLC,0.18155498893612101,0.08000000000000002,0.2190579891447412,0.6
kv_lookup,light_background,adversarial,same_core,MEM_BW,0.0004357400857051287,0.015,0.2190579891447412,0.6
kv_lookup,light_background,adversarial,same_core,TLB,0.007827603453884398,0.017499999999999998,0.2190579891447412,0.6
kv_lookup,light_background,adversarial,same_core,PREFETCH,0.017224692804566268,0.020000000000000004,0.2190579891447412,0.6
kv_lookup,light_background,adversarial,same_core,NUMA,0.00045032685201091324,0.005000000000000001,0.2190579891447412,0.6
kv_lookup,light_background,adversarial,same_core,THERMAL,0.0,0.0025000000000000005,0.2190579891447412,0.6
kv_lookup,light_background,adversarial,same_core,OS_FAULTS,0.0,0.0075,0.2190579891447412,0.6
kv_lookup,light_background,adversarial,same_numa,LLC,0.07959067346632757,0.08000000000000002,0.10316985822697053,0.6
kv_lookup,light_background,adversarial,same_numa,MEM_BW,0.00022944019781492273,0.015,0.10316985822697053,0.6
kv_lookup,light_background,adversarial,same_numa,TLB,0.004517153106559201,0.017499999999999998,0.10316985822697053,0.6
kv_lookup,light_background,adversarial,same_numa,PREFETCH,0.007905010985653344,0.020000000000000004,0.10316985822697053,0.6
kv_lookup,light_background,adversarial,same_numa,NUMA,0.00018857531225983083,0.005000000000000001,0.10316985822697053,0.6
kv_lookup,light_background,adversarial,same_numa,THERMAL,0.0,0.0025000000000000005,0.10316985822697053,0.6
kv_lookup,light_background,adversarial,same_numa,OS_FAULTS,0.0,0.0075,0.10316985822697053,0.6
kv_lookup,light_background,adversarial,cross_socket,LLC,0.022856418920969165,0.08000000000000002,0.03793793631861712,0.5312943252096712
kv_lookup,light_background,adversarial,cross_socket,MEM_BW,8.694157721287531e-05,0.015,0.03793793631861712,0.5312943252096712
kv_lookup,light_background,adversarial,cross_socket,TLB,0.0019662050907049743,0.017499999999999998,0.03793793631861712,0.5312943252096712
kv_lookup,light_background,adversarial,cross_socket,PREFETCH,0.0024330525281043265,0.020000000000000004,0.03793793631861712,0.5312943252096712
kv_lookup,light_background,adversarial,cross_socket,NUMA,5.0527503842395396e-05,0.005000000000000001,0.03793793631861712,0.5312943252096712
kv_lookup,light_background,adversarial,cross_socket,THERMAL,0.0,0.0025000000000000005,0.03793793631861712,0.5312943252096712
kv_lookup,light_background,adversarial,cross_socket,OS_FAULTS,0.0,0.0075,0.03793793631861712,0.5312943252096712
inference_request,cache_thrash,structured,same_core,LLC,1.3155654384884086,0.6649999999999999,2.1874252031562564,0.6
inference_request,cache_thrash,structured,same_core,MEM_BW,0.3814420935975165,0.24,2.1874252031562564,0.6
inference_request,cache_thrash,structured,same_core,TLB,0.01825810067404357,0.06,2.1874252031562564,0.6
inference_request,cache_thrash,structured,same_core,PREFETCH,0.055472870922727284,0.06,2.1874252031562564,0.6
inference_request,cache_thrash,structured,same_core,NUMA,0.012925913645410195,0.020000000000000004,2.1874252031562564,0.6
inference_request,cache_thrash,structured,same_core,THERMAL,0.0,0.03,2.1874252031562564,0.6
inference_request,cache_thrash,structured,same_core,OS_FAULTS,0.0,0.0025000000000000005,2.1874252031562564,0.6
inference_request,cache_thrash,structured,same_numa,LLC,0.5767219058637788,0.6649999999999999,0.9719828686740107,0.6
inference_request,cache_thrash,structured,same_numa,MEM_BW,0.20084943359830612,0.24,0.9719828686740107,0.6
inference_request,cache_thrash,structured,same_numa,TLB,0.010536384049794836,0.06,0.9719828686740107,0.6
inference_request,cache_thrash,structured,same_numa,PREFETCH,0.025458431045785563,0.06,0.9719828686740107,0.6
inference_request,cache_thrash,structured,same_numa,NUMA,0.005412753405759078,0.020000000000000004,0.9719828686740107,0.6
inference_request,cache_thrash,structured,same_numa,THERMAL,0.0,0.03,0.9719828686740107,0.6
inference_request,cache_thrash,structured,same_numa,OS_FAULTS,0.0,0.0025000000000000005,0.9719828686740107,0.6
inference_request,cache_thrash,structured,cross_socket,LLC,0.16561987613911938,0.6649999999999999,0.34220627706532253,0.5775896813482734
inference_request,cache_thrash,structured,cross_socket,MEM_BW,0.07610770346979569,0.24,0.34220627706532253,0.5775896813482734
inference_request,cache_thrash,structured,cross_socket,TLB,0.004586227534826596,0.06,0.34220627706532253,0.5775896813482734
inference_request,cache_thrash,structured,cross_socket,PREFETCH,0.007835751288636419,0.06,0.34220627706532253,0.5775896813482734
inference_request,cache_thrash,structured,cross_socket,NUMA,0.0014503113648863806,0.020000000000000004,0.34220627706532253,0.5775896813482734
inference_request,cache_thrash,structured,cross_socket,THERMAL,0.0,0.03,0.34220627706532253,0.5775896813482734
inference_request,cache_thrash,structured,cross_socket,OS_FAULTS,0.0,0.0025000000000000005,0.34220627706532253,0.5775896813482734
inference_request,cache_thrash,adversarial,same_core,LLC,2.631130876976817,0.6649999999999999,4.946571977968814,0.6
inference_request,cache_thrash,adversarial,same_core,MEM_BW,0.762884187195033,0.24,4.946571977968814,0.6
inference_request,cache_thrash,adversarial,same_core,TLB,0.03651620134808714,0.06,4.946571977968814,0.6
inference_request,cache_thrash,adversarial,same_core,PREFETCH,0.11094574184545457,0.06,4.946571977968814,0.6
inference_request,cache_thrash,adversarial,same_core,NUMA,0.02585182729082039,0.020000000000000004,4.946571977968814,0.6
inference_request,cache_thrash,adversarial,same_core,THERMAL,0.0,0.03,4.946571977968814,0.6
inference_request,cache_thrash,adversarial,same_core,OS_FAULTS,0.0,0.0025000000000000005,4.946571977968814,0.6
inference_request,cache_thrash,adversarial,same_numa,LLC,1.1534438117275576,0.6649999999999999,2.0141736587691943,0.6
inference_request,cache_thrash,adversarial,same_numa,MEM_BW,0.40169886719661224,0.24,2.0141736587691943,0.6
inference_request,cache_thrash,adversarial,same_numa,TLB,0.021072768099589672,0.06,2.0141736587691943,0.6
inference_request,cache_thrash,adversarial,same_numa,PREFETCH,0.050916862091571126,0.06,2.0141736587691943,0.6
inference_request,cache_thrash,adversarial,same_numa,NUMA,0.010825506811518157,0.020000000000000004,2.0141736587691943,0.6
inference_request,cache_thrash,adversarial,same_numa,THERMAL,0.0,0.03,2.0141736587691943,0.6
inference_request,cache_thrash,adversarial,same_numa,OS_FAULTS,0.0,0.0025000000000000005,2.0141736587691943,0.6
inference_request,cache_thrash,adversarial,cross_socket,LLC,0.33123975227823876,0.6649999999999999,0.6218253686667612,0.6
inference_request,cache_thrash,adversarial,cross_socket,MEM_BW,0.15221540693959137,0.24,0.6218253686667612,0.6
inference_request,cache_thrash,adversarial,cross_socket,TLB,0.009172455069653192,0.06,0.6218253686667612,0.6
inference_request,cache_thrash,adversarial,cross_socket,PREFETCH,0.015671502577272838,0.06,0.6218253686667612,0.6
inference_request,cache_thrash,adversarial,cross_socket,NUMA,0.002900622729772761,0.020000000000000004,0.6218253686667612,0.6
inference_request,cache_thrash,adversarial,cross_socket,THERMAL,0.0,0.03,0.6218253686667612,0.6
inference_request,cache_thrash,adversarial,cross_socket,OS_FAULTS,0.0,0.0025000000000000005,0.6218253686667612,0.6
inference_request,membw_saturator,structured,same_core,LLC,0.24704597168334474,0.21,2.7483950805211514,0.6
inference_request,membw_saturator,structured,same_core,MEM_BW,1.8138742983733984,0.76,2.7483950805211514,0.6
inference_request,membw_saturator,structured,same_core,TLB,0.010954957790281128,0.045,2.7483950805211514,0.6
inference_request,membw_saturator,structured,same_core,PREFETCH,0.1261222515314176,0.12,2.7483950805211514,0.6
inference_request,membw_saturator,structured,same_core,NUMA,0.11602053453582416,0.12,2.7483950805211514,0.6
inference_request,membw_saturator,structured,same_core,THERMAL,0.0,0.045,2.7483950805211514,0.6
inference_request,membw_saturator,structured,same_core,OS_FAULTS,0.0,0.0025000000000000005,2.7483950805211514,0.6
inference_request,membw_saturator,structured,same_numa,LLC,0.10830082598467645,0.21,1.336833956038525,0.6
inference_request,membw_saturator,structured,same_numa,MEM_BW,0.955100738911197,0.76,1.336833956038525,0.6
inference_request,membw_saturator,structured,same_numa,TLB,0.006321886629302434,0.045,1.336833956038525,0.6
inference_request,membw_saturator,structured,same_numa,PREFETCH,0.05788189056276732,0.12,1.336833956038525,0.6
inference_request,membw_saturator,structured,same_numa,NUMA,0.048583841782802055,0.12,1.336833956038525,0.6
inference_request,membw_saturator,structured,same_numa,THERMAL,0.0,0.045,1.336833956038525,0.6
inference_request,membw_saturator,structured,same_numa,OS_FAULTS,0.0,0.0025000000000000005,1.336833956038525,0.6
inference_request,membw_saturator,structured,cross_socket,LLC,0.031101245163354496,0.21,0.5150869878276766,0.5558382124323588
inference_request,membw_saturator,structured,cross_socket,MEM_BW,0.36191550316350596,0.76,0.5150869878276766,0.5558382124323588
inference_request,membw_saturator,structured,cross_socket,TLB,0.002751760983116734,0.045,0.5150869878276766,0.5558382124323588
inference_request,membw_saturator,structured,cross_socket,PREFETCH,0.017815241550048207,0.12,0.5150869878276766,0.5558382124323588
inference_request,membw_saturator,structured,cross_socket,NUMA,0.0130177180827173,0.12,0.5150869878276766,0.5558382124323588
inference_request,membw_saturator,structured,cross_socket,THERMAL,0.0,0.045,0.5150869878276766,0.5558382124323588
inference_request,membw_saturator,structured,cross_socket,OS_FAULTS,0.0,0.0025000000000000005,0.5150869878276766,0.5558382124323588
inference_request,membw_saturator,adversarial,same_core,LLC,0.4940919433666895,0.21,6.125994294256075,0.6
inference_request,membw_saturator,adversarial,same_core,MEM_BW,3.627748596746797,0.76,6.125994294256075,0.6
inference_request,membw_saturator,adversarial,same_core,TLB,0.021909915580562257,0.045,6.125994294256075,0.6
inference_request,membw_saturator,adversarial,same_core,PREFETCH,0.2522445030628352,0.12,6.125994294256075,0.6
inference_request,membw_saturator,adversarial,same_core,NUMA,0.23204106907164831,0.12,6.125994294256075,0.6
inference_request,membw_saturator,adversarial,same_core,THERMAL,0.0,0.045,6.125994294256075,0.6
inference_request,membw_saturator,adversarial,same_core,OS_FAULTS,0.0,0.0025000000000000005,6.125994294256075,0.6
inference_request,membw_saturator,adversarial,same_numa,LLC,0.2166016519693529,0.21,2.7554074564126094,0.6
inference_request,membw_saturator,adversarial,same_numa,MEM_BW,1.910201477822394,0.76,2.7554074564126094,0.6
inference_request,membw_saturator,adversarial,same_numa,TLB,0.012643773258604867,0.045,2.7554074564126094,0.6
inference_request,membw_saturator,adversarial,same_numa,PREFETCH,0.11576378112553463,0.12,2.7554074564126094,0.6
inference_request,membw_saturator,adversarial,same_numa,NUMA,0.09716768356560411,0.12,2.7554074564126094,0.6
inference_request,membw_saturator,adversarial,same_numa,THERMAL,0.0,0.045,2.7554074564126094,0.6
inference_request,membw_saturator,adversarial,same_numa,OS_FAULTS,0.0,0.0025000000000000005,2.7554074564126094,0.6
inference_request,membw_saturator,adversarial,cross_socket,LLC,0.06220249032670899,0.21,0.9675950134252208,0.6
inference_request,membw_saturator,adversarial,cross_socket,MEM_BW,0.7238310063270119,0.76,0.9675950134252208,0.6
inference_request,membw_saturator,adversarial,cross_socket,TLB,0.005503521966233468,0.045,0.9675950134252208,0.6
inference_request,membw_saturator,adversarial,cross_socket,PREFETCH,0.035630483100096415,0.12,0.9675950134252208,0.6
inference_request,membw_saturator,adversarial,cross_socket,NUMA,0.0260354361654346,0.12,0.9675950134252208,0.6
inference_request,membw_saturator,adversarial,cross_socket,THERMAL,0.0,0.045,0.9675950134252208,0.6
inference_request,membw_saturator,adversarial,cross_socket,OS_FAULTS,0.0,0.0025000000000000005,0.9675950134252208,0.6
inference_request,tlb_stress,structured,same_core,LLC,0.14714262678665385,0.13999999999999999,0.9253683321579633,0.6
inference_request,tlb_stress,structured,same_core,MEM_BW,0.2345650738490153,0.16000000000000003,0.9253683321579633,0.6
inference_request,tlb_stress,structured,same_core,TLB,0.3589618012213622,0.285,0.9253683321579633,0.6
inference_request,tlb_stress,structured,same_core,PREFETCH,0.055472870922727284,0.06,0.9253683321579633,0.6
inference_request,tlb_stress,structured,same_core,NUMA,0.0465247532708092,0.06,0.9253683321579633,0.6
inference_request,tlb_stress,structured,same_core,THERMAL,0.0,0.015,0.9253683321579633,0.6
inference_request,tlb_stress,structured,same_core,OS_FAULTS,0.0,0.0075,0.9253683321579633,0.6
inference_request,tlb_stress,structured,same_numa,LLC,0.06450486891150525,0.13999999999999999,0.49600485067942374,0.6
inference_request,tlb_stress,structured,same_numa,MEM_BW,0.12351091558927597,0.16000000000000003,0.49600485067942374,0.6
inference_request,tlb_stress,structured,same_numa,TLB,0.20714966273853727,0.285,0.49600485067942374,0.6
inference_request,tlb_stress,structured,same_numa,PREFETCH,0.025458431045785563,0.06,0.49600485067942374,0.6
inference_request,tlb_stress,structured,same_numa,NUMA,0.019482337854554173,0.06,0.49600485067942374,0.6
inference_request,tlb_stress,structured,same_numa,THERMAL,0.0,0.015,0.49600485067942374,0.6
inference_request,tlb_stress,structured,same_numa,OS_FAULTS,0.0,0.0075,0.49600485067942374,0.6
inference_request,tlb_stress,structured,cross_socket,LLC,0.018524159201986367,0.13999999999999999,0.21713337496563848,0.536438253669516
inference_request,tlb_stress,structured,cross_socket,MEM_BW,0.04680188522588325,0.16000000000000003,0.21713337496563848,0.536438253669516
inference_request,tlb_stress,structured,cross_socket,TLB,0.09016712779181787,0.285,0.21713337496563848,0.536438253669516
inference_request,tlb_stress,structured,cross_socket,PREFETCH,0.007835751288636419,0.06,0.21713337496563848,0.536438253669516
inference_request,tlb_stress,structured,cross_socket,NUMA,0.005220163175169356,0.06,0.21713337496563848,0.536438253669516
inference_request,tlb_stress,structured,cross_socket,THERMAL,0.0,0.015,0.21713337496563848,0.536438253669516
inference_request,tlb_stress,structured,cross_socket,OS_FAULTS,0.0,0.0075,0.21713337496563848,0.536438253669516
inference_request,tlb_stress,adversarial,same_core,LLC,0.2942852535733077,0.13999999999999999,1.873189076530718,0.6
inference_request,tlb_stress,adversarial,same_core,MEM_BW,0.4691301476980306,0.16000000000000003,1.873189076530718,0.6
inference_request,tlb_stress,adversarial,same_core,TLB,0.7179236024427244,0.285,1.873189076530718,0.6
inference_request,tlb_stress,adversarial,same_core,PREFETCH,0.11094574184545457,0.06,1.873189076530718,0.6
inference_request,tlb_stress,adversarial,same_core,NUMA,0.0930495065416184,0.06,1.873189076530718,0.6
inference_request,tlb_stress,adversarial,same_core,THERMAL,0.0,0.015,1.873189076530718,0.6
inference_request,tlb_stress,adversarial,same_core,OS_FAULTS,0.0,0.0075,1.873189076530718,0.6
inference_request,tlb_stress,adversarial,same_numa,LLC,0.1290097378230105,0.13999999999999999,0.9608569704383786,0.6
inference_request,tlb_stress,adversarial,same_numa,MEM_BW,0.24702183117855195,0.16000000000000003,0.9608569704383786,0.6
inference_request,tlb_stress,adversarial,same_numa,TLB,0.41429932547707454,0.285,0.9608569704383786,0.6
inference_request,tlb_stress,adversarial,same_numa,PREFETCH,0.050916862091571126,0.06,0.9608569704383786,0.6
inference_request,tlb_stress,adversarial,same_numa,NUMA,0.038964675709108346,0.06,0.9608569704383786,0.6
inference_request,tlb_stress,adversarial,same_numa,THERMAL,0.0,0.015,0.9608569704383786,0.6
inference_request,tlb_stress,adversarial,same_numa,OS_FAULTS,0.0,0.0075,0.9608569704383786,0.6
inference_request,tlb_stress,adversarial,cross_socket,LLC,0.037048318403972734,0.13999999999999999,0.3884853264955674,0.6
inference_request,tlb_stress,adversarial,cross_socket,MEM_BW,0.0936037704517665,0.16000000000000003,0.3884853264955674,0.6
inference_request,tlb_stress,adversarial,cross_socket,TLB,0.18033425558363575,0.285,0.3884853264955674,0.6
inference_request,tlb_stress,adversarial,cross_socket,PREFETCH,0.015671502577272838,0.06,0.3884853264955674,0.6
inference_request,tlb_stress,adversarial,cross_socket,NUMA,0.010440326350338713,0.06,0.3884853264955674,0.6
inference_request,tlb_stress,adversarial,cross_socket,THERMAL,0.0,0.015,0.3884853264955674,0.6
inference_request,tlb_stress,adversarial,cross_socket,OS_FAULTS,0.0,0.0075,0.3884853264955674,0.6
inference_request,light_background,structured,same_core,LLC,0.0647183494098485,0.06999999999999999,0.23363617424090452,0.6
inference_request,light_background,structured,same_core,MEM_BW,0.10738455793274025,0.08000000000000002,0.23363617424090452,0.6
inference_request,light_background,structured,same_core,TLB,0.0019409018829385602,0.015,0.23363617424090452,0.6
inference_request,light_background,structured,same_core,PREFETCH,0.025825441062512507,0.03,0.23363617424090452,0.6
inference_request,light_background,structured,same_core,NUMA,0.012925913645410195,0.020000000000000004,0.23363617424090452,0.6
inference_request,light_background,structured,same_core,THERMAL,0.0,0.015,0.23363617424090452,0.6
inference_request,light_background,structured,same_core,OS_FAULTS,0.0,0.0075,0.23363617424090452,0.6
inference_request,light_background,structured,same_numa,LLC,0.028371442973518537,0.06999999999999999,0.12012899867735012,0.6
inference_request,light_background,structured,same_numa,MEM_BW,0.0565436484331833,0.08000000000000002,0.12012899867735012,0.6
inference_request,light_background,structured,same_numa,TLB,0.001120055585556238,0.015,0.12012899867735012,0.6
inference_request,light_background,structured,same_numa,PREFETCH,0.011852193686402583,0.03,0.12012899867735012,0.6
inference_request,light_background,structured,same_numa,NUMA,0.005412753405759078,0.020000000000000004,0.12012899867735012,0.6
inference_request,light_background,structured,same_numa,THERMAL,0.0,0.015,0.12012899867735012,0.6
inference_request,light_background,structured,same_numa,OS_FAULTS,0.0,0.0075,0.12012899867735012,0.6
inference_request,light_background,structured,cross_socket,LLC,0.008147557468143232,0.06999999999999999,0.05093493466595511,0.4482566229293216
inference_request,light_background,structured,cross_socket,MEM_BW,0.02142603616527891,0.08000000000000002,0.05093493466595511,0.4482566229293216
inference_request,light_background,structured,cross_socket,TLB,0.0004875325104644765,0.015,0.05093493466595511,0.4482566229293216
inference_request,light_background,structured,cross_socket,PREFETCH,0.003647940510724108,0.03,0.05093493466595511,0.4482566229293216
inference_request,light_background,structured,cross_socket,NUMA,0.0014503113648863806,0.020000000000000004,0.05093493466595511,0.4482566229293216
inference_request,light_background,structured,cross_socket,THERMAL,0.0,0.015,0.05093493466595511,0.4482566229293216
inference_request,light_background,structured,cross_socket,OS_FAULTS,0.0,0.0075,0.05093493466595511,0.4482566229293216
inference_request,light_background,adversarial,same_core,LLC,0.129436698819697,0.06999999999999999,0.4620043690967181,0.6
inference_request,light_background,adversarial,same_core,MEM_BW,0.2147691158654805,0.08000000000000002,0.4620043690967181,0.6
inference_request,light_background,adversarial,same_core,TLB,0.0038818037658771205,0.015,0.4620043690967181,0.6
inference_request,light_background,adversarial,same_core,PREFETCH,0.05165088212502501,0.03,0.4620043690967181,0.6
inference_request,light_background,adversarial,same_core,NUMA,0.02585182729082039,0.020000000000000004,0.4620043690967181,0.6
inference_request,light_background,adversarial,same_core,THERMAL,0.0,0.015,0.4620043690967181,0.6
inference_request,light_background,adversarial,same_core,OS_FAULTS,0.0,0.0075,0.4620043690967181,0.6
inference_request,light_background,adversarial,same_numa,LLC,0.056742885947037074,0.06999999999999999,0.22696580654056103,0.6
inference_request,light_background,adversarial,same_numa,MEM_BW,0.1130872968663666,0.08000000000000002,0.22696580654056103,0.6
inference_request,light_background,adversarial,same_numa,TLB,0.002240111171112476,0.015,0.22696580654056103,0.6
inference_request,light_background,adversarial,same_numa,PREFETCH,0.023704387372805166,0.03,0.22696580654056103,0.6
